field_x,value_x,field_y,value_y,n_x,n_y,n_both,decoupling_mass,norm_decoupling
department_name,Kids Girl Knitwear,colour_group_name,Yellow,16,155,2,167,0.9881656804733728
department_name,Shorts & Skirts,colour_group_name,Red,46,125,2,167,0.9881656804733728
product_type_name,Other accessories,graphical_appearance_name,Glittering/Metallic,95,76,2,167,0.9881656804733728
department_name,Outwear & Blazers,section_name,Womens Trend,5,423,5,418,0.9881796690307328
product_type_name,Belt,graphical_appearance_name,Solid,112,7935,94,7859,0.9881805607946686
product_type_name,Trousers,section_name,Divided Basics,1789,438,26,2175,0.9881871876419809
section_name,Womens Small accessories,colour_group_name,Yellow,702,155,10,837,0.9881936245572609
section_name,"Womens Swimwear, beachwear",colour_group_name,Dark Red,511,175,8,670,0.9882005899705014
department_name,AK Dresses & Outdoor,graphical_appearance_name,Stripe,19,410,5,419,0.9882075471698113
colour_group_name,Yellowish Brown,graphical_appearance_name,All over pattern,256,1462,20,1678,0.9882214369846879
product_type_name,Bra,graphical_appearance_name,Melange,446,843,15,1259,0.9882260596546311
product_type_name,Bikini top,graphical_appearance_name,Solid,234,7935,95,7979,0.988233837007679
section_name,Divided Projects,graphical_appearance_name,Front print,301,129,5,420,0.9882352941176471
department_name,Heavy Basic Jersey,colour_group_name,Dark Red,83,175,3,252,0.9882352941176471
department_name,Jersey Fancy,colour_group_name,Dark Yellow,202,56,3,252,0.9882352941176471
department_name,Jersey/Knitwear Premium,colour_group_name,Dark Red,83,175,3,252,0.9882352941176471
product_type_name,Bag,colour_group_name,Green,125,133,3,252,0.9882352941176471
product_type_name,Scarf,colour_group_name,Dark Beige,81,177,3,252,0.9882352941176471
product_type_name,Hat/beanie,colour_group_name,Orange,52,120,2,168,0.9882352941176471
department_name,Young Girl UW/NW,colour_group_name,Light Green,16,70,1,84,0.9882352941176471
product_type_name,Pyjama set,colour_group_name,Other Green,74,12,1,84,0.9882352941176471
product_type_name,Swimsuit,colour_group_name,Other Yellow,68,18,1,84,0.9882352941176471
product_type_name,Sarong,graphical_appearance_name,Glittering/Metallic,10,76,1,84,0.9882352941176471
section_name,Kids Girl,graphical_appearance_name,Sequin,69,17,1,84,0.9882352941176471
product_type_name,Swimwear bottom,colour_group_name,Dark Blue,228,805,12,1009,0.9882468168462292
section_name,Womens Everyday Collection,graphical_appearance_name,Treatment,1668,54,20,1682,0.9882491186839013
section_name,Divided Collection,graphical_appearance_name,Front print,1421,129,18,1514,0.9882506527415144
product_type_name,Bikini top,colour_group_name,Blue,234,455,8,673,0.9882525697503671
department_name,Jersey Fancy,colour_group_name,Dark Grey,202,401,7,589,0.988255033557047
colour_group_name,Dark Red,graphical_appearance_name,All over pattern,175,1462,19,1599,0.988257107540173
product_type_name,Dress,colour_group_name,Orange,1604,120,20,1684,0.9882629107981221
department_name,Divided+,graphical_appearance_name,Denim,101,1020,13,1095,0.9882671480144405
department_name,Baby basics,colour_group_name,Pink,58,287,4,337,0.9882697947214076
product_type_name,T-shirt,section_name,Kids Boy,786,77,10,843,0.9882766705744431
department_name,Dress,colour_group_name,Pink,490,287,9,759,0.98828125
department_name,Jersey Basic,colour_group_name,Off White,365,412,9,759,0.98828125
section_name,Baby Girl,graphical_appearance_name,Placement print,59,200,3,253,0.98828125
department_name,Blouse & Dress,graphical_appearance_name,Solid,184,7935,94,7931,0.9882866043613707
department_name,Blanks,colour_group_name,Off White,20,412,5,422,0.9882903981264637
product_type_name,Vest top,colour_group_name,Beige,411,626,12,1013,0.9882926829268293
department_name,Ladies Sport Bras,colour_group_name,Dark Grey,204,401,7,591,0.9882943143812709
product_type_name,Blazer,colour_group_name,Off White,194,412,7,592,0.988313856427379
product_type_name,Dungarees,graphical_appearance_name,Denim,19,1020,12,1015,0.9883154819863681
section_name,Baby Girl,colour_group_name,Light Orange,59,201,3,254,0.9883268482490273
section_name,H&M+,colour_group_name,Light Pink,366,502,10,848,0.9883449883449883
department_name,Knitwear,colour_group_name,Light Pink,540,502,12,1018,0.9883495145631068
department_name,Jersey,colour_group_name,Turquoise,830,39,10,849,0.9883585564610011
department_name,Jersey,colour_group_name,Dark Orange,830,126,11,934,0.9883597883597883
product_type_name,Socks,graphical_appearance_name,Solid,328,7935,95,8073,0.9883692458374143
department_name,Baby Boy Outdoor,product_type_name,Jacket,8,427,5,425,0.9883720930232558
section_name,Womens Trend,colour_group_name,Other Green,423,12,5,425,0.9883720930232558
product_type_name,Coat,section_name,Divided Projects,47,301,4,340,0.9883720930232558
department_name,Outwear,colour_group_name,Dark Yellow,205,56,3,255,0.9883720930232558
section_name,Divided Accessories,graphical_appearance_name,Jacquard,191,70,3,255,0.9883720930232558
product_type_name,Hair string,colour_group_name,Light Purple,55,119,2,170,0.9883720930232558
department_name,Projects Jersey & Knitwear,graphical_appearance_name,Metallic,42,45,1,85,0.9883720930232558
department_name,Trousers & Skirt,product_type_name,Trousers,39,1789,21,1786,0.9883785279468733
department_name,Loungewear,colour_group_name,Light Beige,131,653,9,766,0.9883870967741936
department_name,Blouse,colour_group_name,Blue,591,455,12,1022,0.988394584139265
product_type_name,Shirt,section_name,Young Boy,432,91,6,511,0.988394584139265
product_type_name,Skirt,colour_group_name,Light Turquoise,456,67,6,511,0.988394584139265
department_name,Blouse & Dress,colour_group_name,Black,184,3826,46,3918,0.9883955600403632
section_name,Ladies H&M Sport,colour_group_name,Grey,362,424,9,768,0.9884169884169884
product_type_name,Cardigan,graphical_appearance_name,Jacquard,192,70,3,256,0.9884169884169884
product_type_name,Sweater,colour_group_name,Greyish Beige,1081,55,13,1110,0.9884238646482636
department_name,Kids Boy Shirt,product_type_name,Shirt,5,432,5,427,0.9884259259259259
department_name,Young Boy Shirt,product_type_name,Shirt,5,432,5,427,0.9884259259259259
colour_group_name,Red,graphical_appearance_name,Other structure,125,312,5,427,0.9884259259259259
department_name,Ladies Sport Bottoms,colour_group_name,Yellowish Brown,94,256,4,342,0.9884393063583815
department_name,Shirt S&T,graphical_appearance_name,Check,36,314,4,342,0.9884393063583815
department_name,Woven Premium,colour_group_name,Dark Orange,49,126,2,171,0.9884393063583815
department_name,Newborn,graphical_appearance_name,Dot,76,99,2,171,0.9884393063583815
section_name,Divided Asia keys,colour_group_name,Light Purple,56,119,2,171,0.9884393063583815
department_name,Basic 1,product_type_name,Trousers,399,1789,25,2138,0.9884419787332409
product_type_name,Trousers,graphical_appearance_name,Other structure,1789,312,24,2053,0.9884448724121329
department_name,Jersey,colour_group_name,Green,830,133,11,941,0.9884453781512605
department_name,Swimwear,colour_group_name,Dark Red,526,175,8,685,0.9884559884559885
section_name,Young Girl,colour_group_name,Grey,102,424,6,514,0.9884615384615385
department_name,Tops Knitwear,colour_group_name,Light Turquoise,196,67,3,257,0.9884615384615385
department_name,Kids Girl Jersey Fancy,graphical_appearance_name,All over pattern,30,1462,17,1458,0.9884745762711864
section_name,H&M+,colour_group_name,Grey,366,424,9,772,0.9884763124199744
department_name,Baby Socks,colour_group_name,Off White,27,412,5,429,0.988479262672811
product_type_name,Boots,graphical_appearance_name,Other structure,127,312,5,429,0.988479262672811
section_name,Divided Selected,colour_group_name,Light Blue,71,368,5,429,0.988479262672811
section_name,Womens Premium,colour_group_name,Light Beige,138,653,9,773,0.9884910485933504
department_name,Dress,colour_group_name,Dark Orange,490,126,7,602,0.9885057471264368
product_type_name,Shirt,graphical_appearance_name,Chambray,432,8,5,430,0.9885057471264368
section_name,Womens Jackets,colour_group_name,Dark Green,187,253,5,430,0.9885057471264368
colour_group_name,Dark Green,graphical_appearance_name,Dot,253,99,4,344,0.9885057471264368
department_name,Bags,colour_group_name,Green,131,133,3,258,0.9885057471264368
department_name,Hair Accessories,colour_group_name,Greyish Beige,209,55,3,258,0.9885057471264368
section_name,Womens Premium,colour_group_name,Dark Orange,138,126,3,258,0.9885057471264368
department_name,Scarves,colour_group_name,Light Yellow,65,111,2,172,0.9885057471264368
department_name,Young Girl Knitwear,colour_group_name,Yellow,21,155,2,172,0.9885057471264368
section_name,Special Collections,colour_group_name,Yellow,21,155,2,172,0.9885057471264368
department_name,Functional Lingerie,product_type_name,Bra extender,87,1,1,86,0.9885057471264368
department_name,Suit,colour_group_name,Other,79,9,1,86,0.9885057471264368
department_name,Jersey/Knitwear Premium,graphical_appearance_name,Neps,83,5,1,86,0.9885057471264368
section_name,Special Collections,colour_group_name,Light Turquoise,21,67,1,86,0.9885057471264368
section_name,Divided Selected,graphical_appearance_name,Sequin,71,17,1,86,0.9885057471264368
colour_group_name,Other Yellow,graphical_appearance_name,Jacquard,18,70,1,86,0.9885057471264368
section_name,Womens Tailoring,colour_group_name,Blue,866,455,15,1291,0.9885145482388974
product_type_name,Dress,section_name,Divided Selected,1604,71,19,1637,0.9885265700483091
product_type_name,Polo shirt,graphical_appearance_name,Other structure,41,312,4,345,0.9885386819484241
product_type_name,Vest top,colour_group_name,Light Purple,411,119,6,518,0.9885496183206107
colour_group_name,Orange,graphical_appearance_name,Stripe,120,410,6,518,0.9885496183206107
product_type_name,Underwear Tights,graphical_appearance_name,Lace,92,173,3,259,0.9885496183206107
section_name,Contemporary Casual,colour_group_name,Orange,145,120,3,259,0.9885496183206107
product_type_name,Skirt,colour_group_name,White,456,1311,20,1727,0.9885518030910132
product_type_name,Shirt,graphical_appearance_name,Dot,432,99,6,519,0.9885714285714285
product_type_name,Swimwear bottom,colour_group_name,Dark Orange,228,126,4,346,0.9885714285714285
department_name,Ladies Sport Bottoms,product_type_name,Unknown,94,83,2,173,0.9885714285714285
department_name,Other items,colour_group_name,Light Purple,58,119,2,173,0.9885714285714285
department_name,Divided+,graphical_appearance_name,Glittering/Metallic,101,76,2,173,0.9885714285714285
section_name,Kids Girl,colour_group_name,Dark Pink,69,108,2,173,0.9885714285714285
department_name,Tops Woven,colour_group_name,Off White,208,412,7,606,0.9885807504078303
department_name,Jersey/Knitwear Premium,colour_group_name,Beige,83,626,8,693,0.9885877318116976
product_type_name,Skirt,colour_group_name,Dark Green,456,253,8,693,0.9885877318116976
product_type_name,Slippers,colour_group_name,Yellowish Brown,10,256,3,260,0.9885931558935361
department_name,Other items,colour_group_name,Light Beige,58,653,8,695,0.9886201991465149
colour_group_name,Dark Blue,graphical_appearance_name,Lace,805,173,11,956,0.9886246122026887
department_name,Baby Shoes,colour_group_name,Yellowish Brown,11,256,3,261,0.9886363636363636
product_type_name,Underwear Tights,colour_group_name,Dark Red,92,175,3,261,0.9886363636363636
section_name,Divided Accessories,graphical_appearance_name,Glittering/Metallic,191,76,3,261,0.9886363636363636
department_name,Functional Lingerie,product_type_name,Underwear set,87,2,1,87,0.9886363636363636
department_name,Kids Girl Jersey Basic,graphical_appearance_name,Glittering/Metallic,13,76,1,87,0.9886363636363636
product_type_name,Swimsuit,section_name,Special Collections,68,21,1,87,0.9886363636363636
product_type_name,Hat/beanie,colour_group_name,Dark Turquoise,52,37,1,87,0.9886363636363636
section_name,Womens Tailoring,colour_group_name,Greenish Khaki,866,381,14,1219,0.9886455798864558
department_name,Functional Lingerie,colour_group_name,Beige,87,626,8,697,0.9886524822695035
section_name,Womens Small accessories,graphical_appearance_name,Transparent,702,11,8,697,0.9886524822695035
product_type_name,Vest top,graphical_appearance_name,All over pattern,411,1462,21,1831,0.9886609071274298
department_name,Jersey fancy,colour_group_name,Dark Pink,338,108,5,436,0.9886621315192744
department_name,Skirt,colour_group_name,Pink,159,287,5,436,0.9886621315192744
product_type_name,Shorts,section_name,Contemporary Casual,301,145,5,436,0.9886621315192744
product_type_name,Shorts,colour_group_name,Light Pink,301,502,9,785,0.9886649874055415
department_name,Jersey fancy,colour_group_name,Pink,338,287,7,611,0.988673139158576
product_type_name,Top,colour_group_name,Light Orange,692,201,10,873,0.9886749716874292
department_name,Newborn,product_type_name,Cardigan,76,192,3,262,0.9886792452830189
product_type_name,Blazer,colour_group_name,Dark Green,194,253,5,437,0.9886877828054299
section_name,Baby Girl,graphical_appearance_name,All over pattern,59,1462,17,1487,0.9886968085106383
department_name,Conscious Exclusive,colour_group_name,Dark Red,4,175,2,175,0.9887005649717514
product_type_name,Swimsuit,colour_group_name,Light Yellow,68,111,2,175,0.9887005649717514
department_name,Jersey Basic,product_type_name,Unknown,365,83,5,438,0.9887133182844243
department_name,Outdoor/Blazers,graphical_appearance_name,Check,134,314,5,438,0.9887133182844243
colour_group_name,Dark Grey,graphical_appearance_name,Contrast,401,47,5,438,0.9887133182844243
department_name,Boots,colour_group_name,Beige,91,626,8,701,0.9887165021156559
colour_group_name,Off White,graphical_appearance_name,Melange,412,843,14,1227,0.9887187751813054
product_type_name,Swimwear bottom,graphical_appearance_name,Solid,228,7935,91,7981,0.9887264618434093
product_type_name,Bracelet,section_name,Womens Small accessories,16,702,8,702,0.9887323943661972
section_name,Womens Big accessories,colour_group_name,Dark Beige,272,177,5,439,0.9887387387387387
colour_group_name,Grey,graphical_appearance_name,All over pattern,424,1462,21,1844,0.9887399463806971
department_name,Shopbasket Lingerie,colour_group_name,Light Pink,37,502,6,527,0.9887429643527205
department_name,Trousers,graphical_appearance_name,Check,225,314,6,527,0.9887429643527205
section_name,Contemporary Smart,colour_group_name,Light Beige,246,653,10,879,0.9887514060742407
department_name,Outdoor/Blazers,colour_group_name,Black,134,3826,44,3872,0.9887640449438202
colour_group_name,Dark Green,graphical_appearance_name,Sequin,253,17,3,264,0.9887640449438202
colour_group_name,Light Green,graphical_appearance_name,Placement print,70,200,3,264,0.9887640449438202
department_name,Underwear Jersey,colour_group_name,Orange,60,120,2,176,0.9887640449438202
department_name,Dresses DS,colour_group_name,Light Green,20,70,1,88,0.9887640449438202
department_name,Functional Lingerie,colour_group_name,Transparent,87,3,1,88,0.9887640449438202
department_name,Jewellery Extended,colour_group_name,Other Orange,69,21,1,88,0.9887640449438202
product_type_name,Dungarees,section_name,Divided Selected,19,71,1,88,0.9887640449438202
